,EmpID,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
486,RM623,32,26-35,No,Travel_Rarely,117,Sales,13,Master,Life Sciences,1,859,Medium,Male,73,High,2,Sales Executive,Very High,Divorced,4403,Upto 5k,9250,2,Y,No,11,Better,High,80,1,8,3,Good,5,2,0,3.0
487,RM627,32,26-35,No,Travel_Rarely,638,Research & Development,8,College,Medical,1,865,High,Female,91,Very High,2,Research Scientist,High,Married,5175,5k-10k,22162,5,Y,No,12,Better,High,80,1,9,3,Good,5,3,1,3.0
488,RM638,32,26-35,No,Non-Travel,300,Research & Development,1,Bachelor,Life Sciences,1,882,Very High,Male,61,High,1,Laboratory Technician,Very High,Divorced,2314,Upto 5k,9148,0,Y,No,12,Better,Medium,80,1,4,2,Better,3,0,0,2.0
489,RM642,32,26-35,No,Travel_Frequently,379,Sales,5,College,Life Sciences,1,889,Medium,Male,48,High,2,Sales Executive,Medium,Married,6524,5k-10k,8891,1,Y,No,14,Better,Very High,80,1,10,3,Better,10,8,5,3.0
490,RM657,32,26-35,Yes,Travel_Rarely,374,Research & Development,25,Master,Life Sciences,1,911,Low,Male,87,High,1,Laboratory Technician,Very High,Single,2795,Upto 5k,18016,1,Y,Yes,24,Best,High,80,0,1,2,Bad,1,0,0,1.0
491,RM683,32,26-35,No,Non-Travel,1184,Research & Development,1,Bachelor,Life Sciences,1,951,High,Female,70,Medium,1,Laboratory Technician,Medium,Married,2332,Upto 5k,3974,6,Y,No,20,Best,High,80,0,5,3,Better,3,0,0,2.0
492,RM693,32,26-35,No,Travel_Rarely,498,Research & Development,3,Master,Medical,1,966,High,Female,93,High,2,Manufacturing Director,Low,Married,6725,5k-10k,13554,1,Y,No,12,Better,High,80,1,8,2,Best,8,7,6,3.0
493,RM757,32,26-35,No,Non-Travel,1109,Research & Development,29,Master,Medical,1,1046,Very High,Female,69,High,1,Laboratory Technician,High,Single,4025,Upto 5k,11135,9,Y,No,12,Better,Medium,80,0,10,2,Better,8,7,7,7.0
494,RM851,32,26-35,No,Non-Travel,862,Sales,2,Below College,Life Sciences,1,1190,High,Female,76,High,1,Sales Representative,Low,Divorced,2827,Upto 5k,14947,1,Y,No,12,Better,High,80,3,1,3,Better,1,0,0,0.0
495,RM881,32,26-35,No,Travel_Frequently,116,Research & Development,13,Bachelor,Other,1,1234,High,Female,77,Medium,1,Laboratory Technician,Medium,Married,2743,Upto 5k,7331,1,Y,No,20,Best,High,80,1,2,2,Better,2,2,2,2.0
496,RM882,32,26-35,No,Travel_Frequently,1316,Research & Development,2,College,Life Sciences,1,1235,Very High,Female,38,High,2,Research Scientist,High,Single,4998,Upto 5k,2338,4,Y,Yes,14,Better,Very High,80,0,10,2,Better,8,7,0,7.0
497,RM936,32,26-35,No,Travel_Rarely,604,Sales,8,Bachelor,Medical,1,1304,High,Male,56,Very High,2,Sales Executive,Very High,Married,6209,5k-10k,11693,1,Y,No,15,Better,High,80,2,10,4,Best,10,7,0,8.0
498,RM940,32,26-35,Yes,Travel_Rarely,1089,Research & Development,7,College,Life Sciences,1,1309,Very High,Male,79,High,2,Laboratory Technician,High,Married,4883,Upto 5k,22845,1,Y,No,18,Better,Low,80,1,10,3,Better,10,4,1,1.0
499,RM992,32,26-35,No,Travel_Rarely,499,Sales,2,Below College,Marketing,1,1396,High,Male,36,High,2,Sales Executive,Medium,Married,4078,Upto 5k,20497,0,Y,Yes,13,Better,Low,80,3,4,3,Good,3,2,1,2.0
500,RM1027,32,26-35,No,Travel_Rarely,601,Sales,7,Doctor,Marketing,1,1446,Very High,Male,97,High,2,Sales Executive,Very High,Married,9204,5k-10k,23343,4,Y,No,12,Better,High,80,1,7,3,Good,4,3,0,3.0
501,RM1076,32,26-35,No,Travel_Rarely,495,Research & Development,10,Bachelor,Medical,1,1516,High,Male,64,High,3,Manager,Very High,Single,11244,10k-15k,21072,2,Y,No,25,Best,Medium,80,0,10,5,Best,5,2,0,0.0
502,RM1102,32,26-35,No,Travel_Rarely,824,Research & Development,5,College,Life Sciences,1,1555,Very High,Female,67,Medium,2,Research Scientist,Medium,Married,5878,5k-10k,15624,3,Y,No,12,Better,Low,80,1,12,2,Better,7,1,2,5.0
503,RM1114,32,26-35,No,Non-Travel,1200,Research & Development,1,Master,Technical Degree,1,1574,Very High,Male,62,High,2,Research Scientist,Low,Married,4087,Upto 5k,25174,4,Y,No,14,Better,Medium,80,1,9,3,Good,6,5,1,2.0
504,RM1140,32,26-35,No,Travel_Rarely,634,Research & Development,5,Master,Other,1,1607,Medium,Female,35,Very High,1,Research Scientist,Very High,Married,3312,Upto 5k,18783,3,Y,No,17,Better,Very High,80,2,6,3,Better,3,2,0,2.0
505,RM1191,32,26-35,No,Travel_Rarely,977,Research & Development,2,Bachelor,Medical,1,1671,Very High,Male,45,High,2,Research Scientist,Medium,Divorced,5470,5k-10k,25518,0,Y,No,13,Better,High,80,2,10,4,Good,9,5,1,6.0
506,RM1206,32,26-35,Yes,Travel_Rarely,1259,Research & Development,2,Master,Life Sciences,1,1692,Very High,Male,95,High,1,Laboratory Technician,Medium,Single,1393,Upto 5k,24852,1,Y,No,12,Better,Low,80,0,1,2,Better,1,0,0,0.0
507,RM1227,32,26-35,No,Travel_Frequently,585,Research & Development,10,Bachelor,Life Sciences,1,1720,Low,Male,56,High,1,Research Scientist,High,Married,3433,Upto 5k,17360,6,Y,No,13,Better,Low,80,1,10,3,Good,5,2,1,3.0
508,RM1238,32,26-35,Yes,Travel_Rarely,964,Sales,1,College,Life Sciences,1,1734,Low,Male,34,Low,2,Sales Executive,Medium,Single,6735,5k-10k,12147,6,Y,No,15,Better,Medium,80,0,10,2,Better,0,0,0,0.0
509,RM1242,32,26-35,No,Travel_Rarely,371,Sales,19,Bachelor,Life Sciences,1,1739,Very High,Male,80,Low,3,Sales Executive,High,Married,9610,5k-10k,3840,3,Y,No,13,Better,High,80,1,10,2,Bad,4,3,0,2.0
510,RM1261,32,26-35,No,Non-Travel,953,Research & Development,5,Master,Technical Degree,1,1764,Medium,Male,65,High,1,Research Scientist,Medium,Single,2718,Upto 5k,17674,2,Y,No,14,Better,Medium,80,0,12,3,Better,7,7,0,7.0
511,RM1320,32,26-35,No,Travel_Frequently,1318,Sales,10,Master,Marketing,1,1853,Very High,Male,79,High,2,Sales Executive,Very High,Single,4648,Upto 5k,26075,8,Y,No,13,Better,High,80,0,4,2,Best,0,0,0,0.0
512,RM1327,32,26-35,Yes,Travel_Rarely,414,Sales,2,Master,Marketing,1,1862,High,Male,82,Medium,2,Sales Executive,Medium,Single,9907,5k-10k,26186,7,Y,Yes,12,Better,High,80,0,7,3,Good,2,2,2,2.0
513,RM1376,32,26-35,Yes,Travel_Frequently,238,Research & Development,5,College,Life Sciences,1,1939,Low,Female,47,Very High,1,Research Scientist,High,Single,2432,Upto 5k,15318,3,Y,Yes,14,Better,Low,80,0,8,2,Better,4,1,0,3.0
514,RM1389,32,26-35,No,Non-Travel,1146,Research & Development,15,Master,Medical,1,1955,High,Female,34,High,2,Healthcare Representative,Very High,Divorced,6667,5k-10k,16542,5,Y,No,18,Better,Medium,80,1,9,6,Better,5,1,1,2.0
515,RM1395,32,26-35,No,Travel_Rarely,1373,Research & Development,5,Master,Life Sciences,1,1966,Very High,Male,56,Medium,2,Manufacturing Director,Very High,Single,9679,5k-10k,10138,8,Y,No,24,Best,Medium,80,0,8,1,Better,1,0,0,0.0
516,RM1427,32,26-35,No,Travel_Rarely,267,Research & Development,29,Master,Life Sciences,1,2010,High,Female,49,Medium,1,Laboratory Technician,Medium,Single,2837,Upto 5k,15919,1,Y,No,13,Better,High,80,0,6,3,Better,6,2,4,1.0
517,RM1429,32,26-35,No,Travel_Rarely,234,Sales,1,Master,Medical,1,2013,Medium,Male,68,Medium,1,Sales Representative,Medium,Married,2269,Upto 5k,18024,0,Y,No,14,Better,Medium,80,1,3,2,Better,2,2,2,2.0
518,RM1432,32,26-35,No,Travel_Rarely,801,Sales,1,Master,Marketing,1,2016,High,Female,48,High,3,Sales Executive,Very High,Married,10422,10k-15k,24032,1,Y,No,19,Better,High,80,2,14,3,Better,14,10,5,7.0
519,RM1450,32,26-35,No,Travel_Rarely,529,Research & Development,2,Bachelor,Technical Degree,1,2038,Very High,Male,78,High,1,Research Scientist,Low,Single,2439,Upto 5k,11288,1,Y,No,14,Better,Very High,80,0,4,4,Better,4,2,1,2.0
520,RM004,33,26-35,No,Travel_Frequently,1392,Research & Development,3,Master,Life Sciences,1,5,Very High,Female,56,High,1,Research Scientist,High,Married,2909,Upto 5k,23159,1,Y,Yes,11,Better,High,80,0,8,3,Better,8,7,3,0.0
521,RM031,33,26-35,No,Travel_Rarely,924,Research & Development,2,Bachelor,Medical,1,39,High,Male,78,High,1,Laboratory Technician,Very High,Single,2496,Upto 5k,6670,4,Y,No,11,Better,Very High,80,0,7,3,Better,1,1,0,2.0
522,RM040,33,26-35,No,Travel_Frequently,1141,Sales,1,Bachelor,Life Sciences,1,52,High,Female,42,Very High,2,Sales Executive,Low,Married,5376,5k-10k,3193,2,Y,No,19,Better,Low,80,2,10,3,Better,5,3,1,3.0
523,RM056,33,26-35,No,Travel_Frequently,515,Research & Development,1,College,Life Sciences,1,73,Low,Female,98,High,3,Research Director,Very High,Single,13458,10k-15k,15146,1,Y,Yes,12,Better,High,80,0,15,1,Better,15,14,8,12.0
524,RM122,33,26-35,No,Non-Travel,750,Sales,22,College,Marketing,1,160,High,Male,95,High,2,Sales Executive,Medium,Married,6146,5k-10k,15480,0,Y,No,13,Better,Low,80,1,8,2,Best,7,7,0,7.0
525,RM177,33,26-35,No,Travel_Rarely,134,Research & Development,2,Bachelor,Life Sciences,1,242,High,Male,90,High,1,Research Scientist,Very High,Single,2500,Upto 5k,10515,0,Y,No,14,Better,Low,80,0,4,2,Best,3,1,0,2.0
526,RM186,33,26-35,No,Travel_Rarely,931,Research & Development,14,Bachelor,Medical,1,252,Very High,Female,72,High,1,Research Scientist,Medium,Married,2756,Upto 5k,4673,1,Y,No,13,Better,Very High,80,1,8,5,Better,8,7,1,6.0
527,RM222,33,26-35,No,Travel_Rarely,147,Research & Development,4,Master,Medical,1,305,High,Female,47,Medium,1,Research Scientist,Medium,Married,2622,Upto 5k,13248,6,Y,No,21,Best,Very High,80,0,7,3,Better,3,2,1,1.0
528,RM235,33,26-35,Yes,Travel_Rarely,813,Research & Development,14,Bachelor,Medical,1,325,High,Male,58,High,1,Laboratory Technician,Very High,Married,2436,Upto 5k,22149,5,Y,Yes,13,Better,High,80,1,8,2,Bad,5,4,0,4.0
529,RM237,33,26-35,Yes,Travel_Rarely,465,Research & Development,2,College,Life Sciences,1,328,Low,Female,39,High,1,Laboratory Technician,Low,Married,2707,Upto 5k,21509,7,Y,No,20,Best,Low,80,0,13,3,Best,9,7,1,7.0
530,RM247,33,26-35,No,Travel_Rarely,832,Research & Development,5,Master,Life Sciences,1,338,High,Female,63,Medium,1,Research Scientist,Very High,Married,2911,Upto 5k,14776,1,Y,No,13,Better,High,80,1,2,2,Good,2,2,0,2.0
531,RM314,33,26-35,No,Travel_Frequently,553,Research & Development,5,Master,Life Sciences,1,428,Very High,Female,74,High,3,Manager,Medium,Married,11878,10k-15k,23364,6,Y,No,11,Better,Medium,80,2,12,2,Better,10,6,8,8.0
532,RM329,33,26-35,No,Travel_Frequently,508,Sales,10,Bachelor,Marketing,1,446,Medium,Male,46,Medium,2,Sales Executive,Very High,Single,4682,Upto 5k,4317,3,Y,No,14,Better,High,80,0,9,6,Good,7,7,0,1.0
533,RM364,33,26-35,Yes,Travel_Rarely,350,Sales,5,Bachelor,Marketing,1,485,Very High,Female,34,High,1,Sales Representative,High,Single,2851,Upto 5k,9150,1,Y,Yes,13,Better,Medium,80,0,1,2,Better,1,0,0,0.0
534,RM436,33,26-35,Yes,Travel_Rarely,1277,Research & Development,15,Below College,Medical,1,582,Medium,Male,56,High,3,Manager,High,Married,13610,10k-15k,24619,7,Y,Yes,12,Better,Very High,80,0,15,2,Best,7,6,7,7.0
535,RM437,33,26-35,Yes,Travel_Rarely,587,Research & Development,10,Below College,Medical,1,584,Low,Male,38,Low,1,Laboratory Technician,Very High,Divorced,3408,Upto 5k,6705,7,Y,No,13,Better,Low,80,3,8,2,Better,4,3,1,3.0
536,RM456,33,26-35,No,Travel_Rarely,922,Research & Development,1,Doctor,Medical,1,612,Low,Female,95,Very High,4,Research Director,High,Divorced,16184,15k+,22578,4,Y,No,19,Better,High,80,1,10,2,Better,6,1,0,5.0
537,RM500,33,26-35,No,Travel_Rarely,1216,Sales,8,Master,Marketing,1,677,High,Male,39,High,2,Sales Executive,High,Divorced,7104,5k-10k,20431,0,Y,No,12,Better,Very High,80,0,6,3,Better,5,0,1,2.0
538,RM510,33,26-35,No,Travel_Frequently,1296,Research & Development,6,Bachelor,Life Sciences,1,692,High,Male,30,High,2,Healthcare Representative,Very High,Divorced,7725,5k-10k,5335,3,Y,No,23,Best,High,80,1,15,2,Bad,13,11,4,7.0
539,RM515,33,26-35,Yes,Travel_Frequently,1076,Research & Development,3,Bachelor,Life Sciences,1,702,Low,Male,70,High,1,Research Scientist,Low,Single,3348,Upto 5k,3164,1,Y,Yes,11,Better,Low,80,0,10,3,Better,10,8,9,7.0
540,RM563,33,26-35,Yes,Travel_Rarely,527,Research & Development,1,Master,Other,1,780,Very High,Male,63,High,1,Research Scientist,Very High,Single,2686,Upto 5k,5207,1,Y,Yes,13,Better,High,80,0,10,2,Good,10,9,7,8.0
541,RM591,33,26-35,No,Travel_Rarely,213,Research & Development,7,Bachelor,Medical,1,817,High,Male,49,High,3,Research Director,High,Married,11691,10k-15k,25995,0,Y,No,11,Better,Very High,80,0,14,3,Best,13,9,3,7.0
542,RM592,33,26-35,Yes,Travel_Rarely,118,Sales,16,Bachelor,Marketing,1,819,Low,Female,69,High,2,Sales Executive,Low,Single,5324,5k-10k,26507,5,Y,No,15,Better,High,80,0,6,3,Better,3,2,0,2.0
543,RM620,33,26-35,No,Travel_Rarely,586,Sales,1,Bachelor,Medical,1,855,Low,Male,48,Very High,2,Sales Executive,Low,Divorced,4037,Upto 5k,21816,1,Y,No,22,Best,Low,80,1,9,5,Better,9,8,0,8.0
544,RM656,33,26-35,No,Travel_Rarely,1075,Human Resources,3,College,Human Resources,1,910,Very High,Male,57,High,1,Human Resources,Medium,Divorced,2277,Upto 5k,22650,3,Y,Yes,11,Better,High,80,1,7,4,Best,4,3,0,3.0
545,RM674,33,26-35,No,Travel_Rarely,1198,Research & Development,1,Master,Other,1,939,High,Male,100,Medium,1,Research Scientist,Low,Single,2799,Upto 5k,3339,3,Y,Yes,11,Better,Medium,80,0,6,1,Better,3,2,0,2.0
546,RM695,33,26-35,No,Travel_Rarely,1069,Research & Development,1,Bachelor,Life Sciences,1,969,Medium,Female,42,Medium,2,Healthcare Representative,Very High,Single,6949,5k-10k,12291,0,Y,No,14,Better,Low,80,0,6,3,Better,5,0,1,4.0
547,RM711,33,26-35,No,Non-Travel,722,Sales,17,Bachelor,Life Sciences,1,992,Very High,Male,38,High,4,Manager,High,Single,17444,15k+,20489,1,Y,No,11,Better,Very High,80,0,10,2,Better,10,8,6,0.0
548,RM713,33,26-35,No,Travel_Rarely,461,Research & Development,13,Below College,Life Sciences,1,995,Medium,Female,53,High,1,Research Scientist,Very High,Single,3452,Upto 5k,17241,3,Y,No,18,Better,Low,80,0,5,4,Better,3,2,0,2.0
549,RM716,33,26-35,No,Travel_Frequently,827,Research & Development,1,Master,Other,1,998,High,Female,84,Very High,2,Healthcare Representative,Medium,Married,5488,5k-10k,20161,1,Y,Yes,13,Better,Low,80,1,6,2,Better,6,5,1,2.0
550,RM755,33,26-35,No,Non-Travel,1038,Sales,8,Below College,Life Sciences,1,1044,Medium,Female,88,Medium,1,Sales Representative,Very High,Single,2342,Upto 5k,21437,0,Y,No,19,Better,Very High,80,0,3,2,Good,2,2,2,2.0
551,RM791,33,26-35,No,Travel_Rarely,654,Research & Development,5,Bachelor,Life Sciences,1,1099,Very High,Male,34,Medium,3,Healthcare Representative,Very High,Divorced,7119,5k-10k,21214,4,Y,No,15,Better,High,80,1,9,2,Better,3,2,1,2.0
552,RM793,33,26-35,Yes,Travel_Frequently,827,Research & Development,29,Master,Medical,1,1101,Low,Female,54,Medium,2,Research Scientist,High,Single,4508,Upto 5k,3129,1,Y,No,22,Best,Medium,80,0,14,4,Better,13,7,3,8.0
553,RM799,33,26-35,Yes,Travel_Rarely,1017,Research & Development,25,Bachelor,Medical,1,1108,Low,Male,55,Medium,1,Research Scientist,Medium,Single,2313,Upto 5k,2993,4,Y,Yes,20,Best,Medium,80,0,5,0,Better,2,2,2,2.0
554,RM803,33,26-35,No,Travel_Frequently,970,Sales,7,Bachelor,Life Sciences,1,1114,Very High,Female,30,High,2,Sales Executive,Medium,Married,4302,Upto 5k,13401,0,Y,No,17,Better,High,80,1,4,3,Better,3,2,0,2.0
555,RM830,33,26-35,Yes,Travel_Rarely,603,Sales,9,Master,Marketing,1,1157,Low,Female,77,High,2,Sales Executive,Low,Single,8224,5k-10k,18385,0,Y,Yes,17,Better,Low,80,0,6,3,Better,5,2,0,3.0
556,RM864,33,26-35,No,Travel_Rarely,147,Human Resources,2,Bachelor,Human Resources,1,1207,Medium,Male,99,High,1,Human Resources,High,Married,3600,Upto 5k,8429,1,Y,No,13,Better,Very High,80,1,5,2,Better,5,4,1,4.0
557,RM873,33,26-35,No,Travel_Frequently,1146,Sales,25,Bachelor,Medical,1,1220,Medium,Female,82,High,2,Sales Executive,High,Married,4539,Upto 5k,4905,1,Y,No,12,Better,Low,80,1,10,3,Good,10,7,0,1.0
558,RM884,33,26-35,No,Travel_Rarely,117,Research & Development,9,Bachelor,Medical,1,1238,Low,Male,60,High,1,Research Scientist,Very High,Married,2781,Upto 5k,6311,0,Y,No,13,Better,Medium,80,1,15,5,Better,14,10,4,10.0
559,RM909,33,26-35,No,Travel_Rarely,536,Sales,10,Doctor,Marketing,1,1268,Very High,Male,82,Very High,3,Sales Executive,High,Divorced,8380,5k-10k,21708,0,Y,Yes,14,Better,Very High,80,2,10,3,Better,9,8,0,8.0
560,RM991,33,26-35,No,Travel_Frequently,1111,Sales,5,Below College,Life Sciences,1,1395,Medium,Male,61,High,2,Sales Executive,Very High,Married,9998,5k-10k,19293,6,Y,No,13,Better,Low,80,0,8,2,Best,5,4,1,2.0
561,RM1048,33,26-35,No,Travel_Frequently,430,Sales,7,Bachelor,Medical,1,1477,Very High,Male,54,High,2,Sales Executive,Low,Married,4373,Upto 5k,17456,0,Y,No,14,Better,Low,80,2,5,2,Better,4,3,0,3.0
562,RM1067,33,26-35,No,Travel_Rarely,1099,Research & Development,4,Master,Medical,1,1502,Low,Female,82,Medium,1,Laboratory Technician,Medium,Married,3838,Upto 5k,8192,8,Y,No,11,Better,Very High,80,0,8,5,Better,5,4,0,2.0
563,RM1075,33,26-35,No,Travel_Rarely,516,Research & Development,8,Doctor,Life Sciences,1,1515,Very High,Male,69,High,2,Healthcare Representative,High,Single,6388,5k-10k,22049,2,Y,Yes,17,Better,Low,80,0,14,6,Better,0,0,0,0.0
564,RM1092,33,26-35,No,Travel_Rarely,575,Research & Development,25,Bachelor,Life Sciences,1,1545,Very High,Male,44,Medium,2,Manufacturing Director,Medium,Single,4320,Upto 5k,24152,1,Y,No,13,Better,Very High,80,0,5,2,Better,5,3,0,2.0
565,RM1096,33,26-35,No,Travel_Rarely,589,Research & Development,28,Master,Life Sciences,1,1549,Medium,Male,79,High,2,Laboratory Technician,High,Married,5207,5k-10k,22949,1,Y,Yes,12,Better,Medium,80,1,15,3,Better,15,14,5,7.0
566,RM1106,33,26-35,No,Travel_Rarely,1242,Sales,8,Master,Life Sciences,1,1560,Low,Male,46,High,2,Sales Executive,Low,Married,6392,5k-10k,10589,2,Y,No,13,Better,Very High,80,1,8,6,Bad,2,2,2,2.0
567,RM1190,33,26-35,No,Travel_Rarely,392,Sales,2,Master,Medical,1,1670,Very High,Male,93,High,2,Sales Executive,Very High,Divorced,5505,5k-10k,3921,1,Y,No,14,Better,High,80,2,6,5,Better,6,2,0,4.0
568,RM1199,33,26-35,No,Non-Travel,530,Sales,16,Bachelor,Life Sciences,1,1681,High,Female,36,High,2,Sales Executive,Very High,Divorced,5368,5k-10k,16130,1,Y,Yes,25,Best,High,80,1,7,2,Better,6,5,1,2.0
569,RM1211,33,26-35,No,Travel_Rarely,267,Research & Development,21,Bachelor,Medical,1,1698,Medium,Male,79,Very High,1,Laboratory Technician,Medium,Married,2028,Upto 5k,13637,1,Y,No,18,Better,Very High,80,3,14,6,Better,14,11,2,13.0
570,RM1254,33,26-35,No,Non-Travel,1283,Sales,2,Bachelor,Marketing,1,1756,Very High,Female,62,High,2,Sales Executive,Medium,Single,5147,5k-10k,10697,8,Y,No,15,Better,Very High,80,0,13,2,Good,11,7,1,7.0
571,RM1256,33,26-35,Yes,Travel_Rarely,211,Sales,16,Bachelor,Life Sciences,1,1758,Low,Female,74,High,3,Sales Executive,Low,Single,8564,5k-10k,10092,2,Y,Yes,20,Best,High,80,0,11,2,Good,0,0,0,0.0
572,RM1266,33,26-35,No,Non-Travel,775,Research & Development,4,Bachelor,Technical Degree,1,1771,Very High,Male,90,High,2,Research Scientist,Medium,Divorced,3055,Upto 5k,6194,5,Y,No,15,Better,Very High,80,2,11,2,Good,9,8,1,7.0
573,RM1283,33,26-35,No,Travel_Rarely,867,Research & Development,8,Master,Life Sciences,1,1798,Very High,Male,90,Very High,1,Research Scientist,Low,Married,3143,Upto 5k,6076,6,Y,No,19,Better,Medium,80,1,14,1,Better,10,8,7,6.0
574,RM1364,33,26-35,No,Travel_Rarely,217,Sales,10,Master,Marketing,1,1924,Medium,Male,43,High,2,Sales Executive,High,Single,5487,5k-10k,10410,1,Y,No,14,Better,Medium,80,0,10,2,Good,10,4,0,9.0
575,RM1399,33,26-35,No,Travel_Frequently,1303,Research & Development,7,College,Life Sciences,1,1970,Very High,Male,36,High,2,Healthcare Representative,High,Divorced,5968,5k-10k,18079,1,Y,No,20,Best,High,80,3,9,2,Better,9,7,2,8.0
576,RM1416,33,26-35,No,Non-Travel,1313,Research & Development,1,College,Medical,1,1994,Medium,Male,59,Medium,1,Laboratory Technician,High,Divorced,2008,Upto 5k,20439,1,Y,No,12,Better,High,80,3,1,2,Good,1,1,0,0.0
577,RM1426,33,26-35,No,Travel_Rarely,501,Research & Development,15,College,Medical,1,2009,Medium,Female,95,High,2,Healthcare Representative,Very High,Married,4878,Upto 5k,21653,0,Y,Yes,13,Better,Low,80,1,10,6,Better,9,7,8,1.0
578,RM014,34,26-35,No,TravelRarely,1346,Research & Development,19,College,Medical,1,18,Medium,Male,93,High,1,Laboratory Technician,Very High,Divorced,2661,Upto 5k,8758,0,Y,No,11,Better,High,80,1,3,2,Better,2,2,1,2.0
579,RM023,34,26-35,No,TravelRarely,419,Research & Development,7,Master,Life Sciences,1,28,Low,Female,53,High,3,Research Director,Medium,Single,11994,10k-15k,21293,0,Y,No,11,Better,High,80,0,13,4,Better,12,6,2,2.0
580,RM025,34,26-35,Yes,Travel_Rarely,699,Research & Development,6,Below College,Medical,1,31,Medium,Male,83,High,1,Research Scientist,Low,Single,2960,Upto 5k,17102,2,Y,No,11,Better,High,80,0,8,2,Better,4,2,1,2.0
581,RM047,34,26-35,No,Non-Travel,1065,Sales,23,Master,Marketing,1,60,Medium,Male,72,High,2,Sales Executive,High,Single,4568,Upto 5k,10034,0,Y,No,20,Best,High,80,0,10,2,Better,9,5,8,7.0
582,RM085,34,26-35,No,Travel_Rarely,1153,Research & Development,1,College,Medical,1,110,Low,Male,94,High,2,Manufacturing Director,Medium,Married,4325,Upto 5k,17736,1,Y,No,15,Better,High,80,0,5,2,Better,5,2,1,3.0
583,RM104,34,26-35,No,Travel_Rarely,665,Research & Development,6,Master,Other,1,138,Low,Female,41,High,2,Research Scientist,High,Single,4809,Upto 5k,12482,1,Y,No,14,Better,High,80,0,16,3,Better,16,13,2,10.0
584,RM112,34,26-35,Yes,Travel_Frequently,658,Research & Development,7,Bachelor,Life Sciences,1,147,Low,Male,66,Low,2,Laboratory Technician,High,Single,6074,5k-10k,22887,1,Y,Yes,24,Best,Very High,80,0,9,3,Better,9,7,0,6.0
585,RM115,34,26-35,No,Travel_Rarely,1031,Research & Development,6,Master,Life Sciences,1,151,High,Female,45,Medium,2,Research Scientist,Medium,Divorced,4505,Upto 5k,15000,6,Y,No,15,Better,High,80,1,12,3,Better,1,0,0,0.0
586,RM117,34,26-35,No,Travel_Rarely,1354,Research & Development,5,Bachelor,Medical,1,153,High,Female,45,Medium,3,Manager,Low,Single,11631,10k-15k,5615,2,Y,No,12,Better,Very High,80,0,14,6,Better,11,10,5,8.0
587,RM160,34,26-35,No,Travel_Frequently,303,Sales,2,Master,Marketing,1,216,High,Female,75,High,1,Sales Representative,High,Married,2231,Upto 5k,11314,6,Y,No,18,Better,Very High,80,1,6,3,Better,4,3,1,2.0
